,productId,type,sourceCountryCode,sourceLangCode,title,text,isRecommended,verifiedPurchase,verifiedReviewer,anonymousReviewer,positiveFeedbacksCount,negativeFeedbacksCount,submissionOn,updatedOn,itemType,primaryRatingValue,sec_appearance,sec_product_quality,sec_value_for_money,sec_works_as_expected,reviewerName,sec_mean,sec_primary_diff,sec_primary_abs_diff
522,50511857,email,au,en,Good bed,Firm and comfortable,True,True,False,False,0,0,2024-12-19 21:07:31+00:00,2024-12-21 10:06:22+00:00,art,5.0,5.0,5.0,5.0,5.0,Dron,5.0,0.0,0.0
523,50511857,web,nl,en,Dents after one year,"Had the mattress one year now and can feel uneven surface already for a few months. Expected better especially with a ten year guarantee... whatever that means.
Don't recommend.",False,False,True,False,27,0,2024-12-19 07:43:38+00:00,2025-09-01 08:00:01+00:00,art,2.0,5.0,1.0,1.0,1.0,Meera,2.0,0.0,0.0
524,50511857,email,ca,en,"good value, fast delivery, highly recommend",this queen mattress is perfect.  I put a mattress topper on it and i am very pleased.  its comfortable and has good support. The topper is recommended . ,True,True,False,False,17,0,2024-12-18 10:05:09+00:00,2025-07-30 17:42:45+00:00,art,5.0,5.0,5.0,5.0,5.0,David,5.0,0.0,0.0
525,50511857,email,es,en,Good value,Great value,True,True,False,False,3,0,2024-12-16 07:03:41+00:00,2025-05-09 00:49:39+00:00,art,5.0,4.0,5.0,5.0,5.0,Susan,4.75,-0.25,0.25
526,50511857,email,us,en,Perfect mattress for us ,"We had this delivered to our door. It was shrink wrapped with a tie that made it easy to move to the bedroom, onto the bed and easily cut open on the bed.",True,True,False,False,21,0,2024-12-12 00:24:00+00:00,2025-09-06 12:43:06+00:00,art,5.0,5.0,5.0,5.0,5.0,Sara,5.0,0.0,0.0
527,50511857,email,ca,en,Softer than expected ,"It was a little bid softer than expected, especially on the edges. ",True,True,False,False,8,0,2024-12-06 17:22:05+00:00,2025-04-16 14:30:11+00:00,art,3.0,5.0,4.0,4.0,3.0,Wilfredo,4.0,1.0,1.0
528,50511857,email,ca,en,Great,Works great for my toddler and it’s comfortable enough for an adult,True,True,False,False,6,0,2024-12-05 18:25:06+00:00,2025-04-16 14:30:11+00:00,art,4.0,5.0,4.0,4.0,5.0,Oloh,4.5,0.5,0.5
529,50511857,email,us,en,Price good material perfect ,It a perfect Matratze ,True,True,False,False,8,0,2024-12-04 13:05:32+00:00,2025-04-20 21:40:44+00:00,art,5.0,5.0,5.0,5.0,5.0,Barbara,5.0,0.0,0.0
530,50511857,email,us,en,Good product at good price,"Bought for y kids room, comfortable and nice quality for the price",True,True,False,False,7,0,2024-12-04 12:55:36+00:00,2025-04-20 21:40:58+00:00,art,5.0,5.0,5.0,5.0,5.0,Silvia,5.0,0.0,0.0
531,50511857,email,au,en,Perfect bed for my teenager,Just the right amount of firmness and softness. ,True,True,False,False,1,0,2024-12-02 04:07:07+00:00,2024-12-04 02:45:23+00:00,art,5.0,5.0,5.0,5.0,5.0,Ma.,5.0,0.0,0.0
532,50511857,email,us,en,good,good,True,True,False,False,3,0,2024-12-01 16:37:33+00:00,2025-07-05 07:44:50+00:00,art,5.0,5.0,5.0,5.0,5.0,Han,5.0,0.0,0.0
533,50511857,email,au,en,More comfortable that you think! ,Bought the same mattress back in 2019 which was much more firm. Quality has improved so much since! Would buy again. The foam is top quality so it shapes depending on your weight and size.,True,True,False,False,12,0,2024-11-27 00:34:57+00:00,2024-11-28 09:11:25+00:00,art,5.0,5.0,5.0,4.0,5.0,Douglas,4.75,-0.25,0.25
534,50511857,email,ca,en,Great for the price,I can promise that I got my sleep back; great product for an awesome price value.,True,True,False,False,13,0,2024-11-23 15:30:22+00:00,2025-05-24 01:55:57+00:00,art,5.0,5.0,5.0,5.0,5.0,Kannan,5.0,0.0,0.0
535,50511857,email,us,en,Bedding ,Very nice product and great value. Very comfortable ,True,True,False,False,6,0,2024-11-17 00:23:55+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,William,5.0,0.0,0.0
536,50511857,email,ca,en,Comfy!,Comfy!,True,True,False,False,5,0,2024-11-16 11:51:47+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Stephanie,5.0,0.0,0.0
537,50511857,email,us,en,Comfortable ,A comfortable mattress but gets sunken in where you lay on it a lot so becomes lopsided.,False,True,False,False,44,0,2024-11-15 18:09:15+00:00,2025-07-08 00:28:06+00:00,art,3.0,5.0,3.0,5.0,4.0,Zack,4.25,1.25,1.25
538,50511857,web,us,en,NOT FIRM,"We recently purchased this mattress and I'm so very disappointed. I believe the description needs to be changed. This mattress is NOT firm at all! It's very soft and doesn't act like a normal pocket spring mattress. It sinks in SO much and when someone moves, the whole mattress moves. It's not as described. It's a fine mattress but the description is misleading, as several other reviews have already noted. Please adjust the description. NOT FIRM!! We will be exchanging out mattress and are very thankful for that option. This is not a bad review for Ikea, we love Ikea.. just please change the description.",True,False,True,True,68,0,2024-11-12 15:24:12+00:00,2025-09-08 19:04:03+00:00,art,1.0,5.0,4.0,4.0,1.0,Anonymous reviewer,3.5,2.5,2.5
539,50511857,email,us,en,Best queen size mattress ever! ,Definitely the most comfortable mattress  I’ve ever had. At first I was skeptical because of the price but as it turns out buying this is my very first mattress purchase;No regrets here. When my friends or boyfriend sleep over . They constantly compliment my mattress. Definitely recommend this mattress. It’s the perfect height for someone who is 4’9 like myself and the perfect amount of firmness and comfort. ,True,True,False,False,20,0,2024-11-12 04:20:49+00:00,2025-07-31 06:15:18+00:00,art,5.0,5.0,5.0,5.0,5.0,Sabrina,5.0,0.0,0.0
540,50511857,email,ca,en,Terrible mattress,So disappointed with the quality of this mattress.  ,True,True,False,False,23,0,2024-11-11 14:01:06+00:00,2025-09-14 21:55:52+00:00,art,1.0,1.0,1.0,1.0,1.0,Rachel,1.0,0.0,0.0
541,50511857,email,us,en,Super comfy!,I got 4 valevag matresses for all the beds at home and everyone is happy and sleeping better!! ,True,True,False,False,11,0,2024-11-09 00:06:34+00:00,2025-07-23 03:53:23+00:00,art,5.0,5.0,5.0,5.0,5.0,Maria Rosa,5.0,0.0,0.0
542,50511857,email,in,en,Good,Good,True,True,False,False,1,0,2024-11-05 14:14:27+00:00,2025-08-23 02:20:41+00:00,art,5.0,5.0,5.0,5.0,5.0,Rahul,5.0,0.0,0.0
543,50511857,email,us,en,Great ,Comfort ,True,True,False,False,1,0,2024-11-05 12:36:43+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Hany,5.0,0.0,0.0
544,50511857,email,ca,en,"Très bien, mais juste un peu trop mou à mon goût","J'ai pris le matelas ferme, mais il est juste un peu trop mou (presque rien) selon ma préférence.  Un léger mal de dos en me levant chaque matin.  C'est dommage, mais cela semble un très bon matelas tout de même.",True,True,False,False,6,0,2024-11-04 14:01:18+00:00,2025-04-16 14:30:11+00:00,art,4.0,5.0,5.0,4.0,3.0,Chantal,4.25,0.25,0.25
545,50511857,email,au,en,Very comfortable ,Very comfortable mattress slightly softer than my previous mattress which helps with sleeping ,True,True,False,False,6,0,2024-11-03 05:42:17+00:00,2025-04-25 04:20:16+00:00,art,5.0,5.0,5.0,5.0,5.0,Geoff,5.0,0.0,0.0
546,50511857,email,us,en,Great mattress,This is a great mattress for its cost. Would buy again. I bought two of them.,True,True,False,False,4,0,2024-11-03 01:10:06+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Lindsey,5.0,0.0,0.0
547,50511857,email,us,en,Great purchase,"
Great mattress for the price",True,True,False,False,4,0,2024-11-01 15:20:29+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Natalja,5.0,0.0,0.0
548,50511857,email,au,en,Good mattress,Good mattress for the price. I was worried about buying a firm mattress but tried it out in store and it's actually soft. It's great.,True,True,False,False,5,0,2024-11-01 09:09:58+00:00,2024-11-02 03:46:56+00:00,art,5.0,5.0,5.0,5.0,5.0,Melissa,5.0,0.0,0.0
549,50511857,email,us,en,Good mattress,Good,True,True,False,False,3,0,2024-10-30 08:01:33+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Jonathan,5.0,0.0,0.0
550,50511857,email,us,en,Very comfortable mattress ,"Perfect mattress for side sleepers!
Very satisfied with the quality & comfort.
Have a good night sleep!",True,True,False,False,11,0,2024-10-24 12:38:22+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Anna,5.0,0.0,0.0
551,50511857,web,ca,en,Disappointed ,"
 Three years ago I got one queen and one twin size Haugnsvar mattress and they are perfect..Since then I was waiting for them to come on sale so I will get another new two mattresses for my sons bedrooms.. unfortunately I did buy it but this time I didn't find it under the same name but with the same specs I got this one thinking it's the same as Haugnsvar ! it claims Hybrid, firm,thickness!! But it has nothing to do with the old version and it's NOT firm at all ..I can literally feel the springs the moment I sat on it ..we are sooooo disappointed after all the wait we made! 
 

",False,False,True,True,41,0,2024-10-16 03:13:58+00:00,2025-05-22 15:12:11+00:00,art,2.0,,,,1.0,Anonymous reviewer,1.0,-1.0,1.0
552,50511857,web,us,en,Shorter than it should be,"We bought a twin size a few weeks ago. It should be 74 3/8"" long but it is about 2.5'' shorter. We waited a few weeks to see if that is adjusted, but it doesn't seem to be the case. Hoping someone from Ikea can indicate if that's just an issue with a specific item or an overall issue with the product.

It is also completely not firm. My son likes it (we got this in a store and we knew it wasn't firm, so no surprise there), but if you need a firm mattress this one is not for you.",True,False,True,False,28,0,2024-10-15 13:41:30+00:00,2025-07-08 00:28:35+00:00,art,3.0,5.0,3.0,4.0,2.0,Liron,3.5,0.5,0.5
553,50511857,web,au,en,Noisy springs!!!,"I’ve had this mattress for less than a year, and it started out comfortable. However, within a few months, the springs began to make an unbearable noise with every little movement. Whether I’m turning over, getting in and out of bed, shifting slightly the creaking and squeaking is constant. it also wakes up my partner throughout the night.What’s most frustrating is that it’s hard to ignore the sound once it starts. It feels like the springs inside are either loose or of very poor quality. This makes the mattress uncomfortable because you can’t relax without being distracted by the noise. I was expecting much better durability, especially since the mattress is still relatively new.I’ve tried to adjust the frame and even placed the mattress on a different surface to see if that would help, but the noise persists. For the price I paid, I expected it to last longer before showing signs of wear. Unfortunately, I can’t recommend this mattress to anyone looking for a quiet, peaceful sleep.
",True,False,True,True,32,0,2024-10-15 04:24:03+00:00,2025-09-18 11:41:34+00:00,art,1.0,1.0,1.0,1.0,1.0,Anonymous reviewer,1.0,0.0,0.0
554,50511857,email,ca,en,VALEVÅG Bed,"The mattress is comfortable. I guess I thought it would be a bit more fluffy like the display bed in bedroom section in Ikea. When we tested it out at the store, it seemed thicker. But it works and it's lightweight for easy moving! ",True,True,False,False,14,0,2024-10-08 16:45:56+00:00,2025-05-23 14:17:07+00:00,art,4.0,5.0,5.0,5.0,4.0,Ashley,4.75,0.75,0.75
555,50511857,email,pt,en,Excellent ,Excellent,True,True,False,False,1,0,2024-10-05 04:09:02+00:00,2025-04-16 14:30:11+00:00,art,4.0,,5.0,5.0,5.0,Maria,5.0,1.0,1.0
556,50511857,email,pt,en,Exxellent,Excellent,True,True,False,False,1,0,2024-10-05 04:07:29+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Maria,5.0,0.0,0.0
557,50511857,email,au,en,Valevag Mattress,"Fantastic mattress and great 
price.",True,True,False,False,2,0,2024-10-04 00:23:48+00:00,2024-10-05 08:12:14+00:00,art,5.0,5.0,5.0,5.0,5.0,Brian,5.0,0.0,0.0
558,50511857,email,ca,en,Great deal for the price,This bed exceeds my comfort expectations for the price we paid,True,True,False,True,8,0,2024-09-29 18:08:23+00:00,2025-09-18 06:32:53+00:00,art,5.0,5.0,5.0,5.0,5.0,Anonymous reviewer,5.0,0.0,0.0
559,50511857,email,us,en,Not Firm,We were so excited to try this mattress since it came in firm. Within a week we noticed sagging and dipping. It was not firm at all and with my bad back I simply could not lay on it. We were disappointed. ,False,True,False,True,58,0,2024-09-29 11:58:16+00:00,2025-07-13 06:12:58+00:00,art,1.0,2.0,1.0,1.0,1.0,Anonymous reviewer,1.25,0.25,0.25
560,50511857,email,us,en,comfortable mattress ,"was looking for the same mattress we bought last time, but that one was discontinued. this one was just as good.",True,True,False,False,19,0,2024-09-28 14:43:00+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Angie,5.0,0.0,0.0
561,50511857,web,us,en,No comparison to the Haugesund,"I used the have the Haugesund, loved it. It was absolutely the best mattress you can buy at the price range. Need a new mattress, but IKEA discontinued a perfectly good product. I knew that this one isn't as good even when I tried it, but had no other choice at the price range. But, NO! This is not even close. I started experiencing back pain (I do have a bad back) after just a few weeks of use. I hope I can return it and find something else. Probably will have to pay a lot more. Why did IKEA do that? I know, it's cost. But I really don't mind to pay a little more if they can keep the quality. Sad. And my back cries.",False,False,True,False,96,0,2024-09-28 13:35:04+00:00,2025-10-15 01:43:18+00:00,art,1.0,3.0,1.0,1.0,1.0,Yushun,1.5,0.5,0.5
562,50511857,email,us,en,Very comfortable,"It is never comfortable sleeping in a camper with those mattresses they give you. So I upgraded my mattress with this one, and it has been the best decision i've made. It is so comfortable now I get a great night's sleep.",True,True,False,False,9,0,2024-09-27 23:33:12+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Joan,5.0,0.0,0.0
563,50511857,email,ca,en,Perfectly solid ,"This mattress is pretty great, especially for the price. This is our 3rd Ikea mattress ",True,True,False,False,8,0,2024-09-25 12:40:37+00:00,2025-05-26 01:23:19+00:00,art,5.0,5.0,5.0,5.0,5.0,Lauren,5.0,0.0,0.0
564,50511857,email,us,en,PERFECT,really comfy. ,True,True,False,False,2,0,2024-09-23 11:45:37+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,4.0,4.0,Kevin,4.5,-0.5,0.5
565,50511857,email,au,en,Valevag,The mattress was too hard for us and we had to buy a topper to soften the bed. We love it now.,True,True,False,False,22,0,2024-09-20 06:17:39+00:00,2025-09-11 10:53:33+00:00,art,4.0,5.0,4.0,4.0,4.0,Phyllis,4.25,0.25,0.25
566,50511857,web,us,en,Sunken,I've had it for maybe a month or more and it's already sinking in from the side I normally lay on. Was really hoping it wouldn't do this so soon.,True,False,True,False,51,0,2024-09-20 01:28:41+00:00,2025-07-08 00:29:12+00:00,art,3.0,4.0,2.0,3.0,5.0,Viviana,3.5,0.5,0.5
567,50511857,email,ca,en,Excellent balance of comfort & cost,This mattress hit an excellent balance between cost and comfort.  We have it in a guest room. Initial reports from our guests have been positive.,True,True,False,False,10,0,2024-09-19 02:27:25+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Richard,5.0,0.0,0.0
568,50511857,email,us,en,More comfortable than fancy mattress,"I have tried some fancy mattresses before, bought this one for my guest room, turns out I like it more than mattresses that costs few times more.",True,True,False,False,18,0,2024-09-15 21:47:57+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Wai Shing,5.0,0.0,0.0
569,50511857,email,au,en,Not bad,Not bad. Reasonably comfortable for a mattress. ,True,True,False,False,3,0,2024-09-14 05:26:39+00:00,2024-09-15 04:46:44+00:00,art,4.0,4.0,4.0,4.0,4.0,John,4.0,0.0,0.0
570,50511857,email,au,en,Comfortable ,It’s So comfortable ,True,True,False,False,3,0,2024-09-14 04:53:02+00:00,2024-09-15 04:46:04+00:00,art,5.0,5.0,5.0,5.0,5.0,Laila,5.0,0.0,0.0
571,50511857,email,in,en,Awesome,amazing really no words its so relaxing.,True,True,False,False,5,0,2024-09-10 07:46:16+00:00,2024-09-11 13:25:44+00:00,art,5.0,5.0,5.0,5.0,5.0,Mohammed Aameer,5.0,0.0,0.0
572,50511857,web,nl,en,Not firm as described ,Slightly disappointed in the final product. It should not be classified as a firm mattress. It’s not comfortable for me to sleep on,True,False,True,False,2,0,2024-09-04 06:34:53+00:00,2025-08-03 20:39:46+00:00,art,2.0,4.0,2.0,3.0,2.0,Yemi,2.75,0.75,0.75
573,50511857,email,au,en,best mattress ever!,sleeping on a cloud,True,True,False,True,3,0,2024-09-04 05:19:20+00:00,2024-12-10 01:25:54+00:00,art,5.0,5.0,5.0,5.0,5.0,Anonymous reviewer,5.0,0.0,0.0
574,50511857,email,au,en,Valevag Queen mattress,"Great value, very comfortable highly recommend ",True,True,False,False,6,0,2024-08-29 22:40:03+00:00,2024-09-01 09:40:49+00:00,art,5.0,5.0,5.0,5.0,5.0,Anonymous,5.0,0.0,0.0
575,50511857,email,ca,en,Matress,Very nice ,True,True,False,False,2,0,2024-08-28 03:34:47+00:00,2025-04-16 14:30:11+00:00,art,5.0,4.0,4.0,2.0,2.0,Nadra,3.0,-2.0,2.0
576,50511857,email,au,en,"Great for good sleeps, good value for money","It is a firm, solid, heavy mattress that does his job. A bit heavy when changing the sheets or making the bed, due to its quality materials, will give you a great sleep for a long time. In the queen format, I experienced that your partner or mate will not hear  you while tossing and turning in bed. Definitely, good value for money and great sleeps. ",True,True,False,False,21,0,2024-08-23 02:29:34+00:00,2024-08-24 05:00:46+00:00,art,5.0,5.0,5.0,5.0,5.0,Sergio,5.0,0.0,0.0
577,50511857,web,us,en,Sorry this mattress is terrible ,I bought this mattress  . And its terrible  sinks in 2 days later . If you can afford better . Then don't waste your money . ,True,False,True,False,31,0,2024-08-19 21:15:43+00:00,2025-04-16 14:30:11+00:00,art,2.0,1.0,1.0,1.0,1.0,Krisen,1.0,-1.0,1.0
578,50511857,web,ca,en,Worst mattress ever! ,"I am so disappointed. I bought the Haugsvar a few years ago and it is the best mattress I’ve ever used. I wanted the same but they no longer make it. The online person recommended this as the closest. It is so awful. Some spots are hard, some are super soft. This is what I would expect from a super old, very used mattress, not on I  literally just got it. And sure, I can return it. But it’s pretty tough getting an opened king size mattress back to the store. Especially considering I’m 31 weeks pregnant with twins. This is such a waste of time, money and energy. ",False,False,True,False,87,0,2024-08-13 19:36:06+00:00,2025-11-06 09:15:47+00:00,art,1.0,2.0,1.0,1.0,1.0,Amanda,1.25,0.25,0.25
579,50511857,web,ca,en,Comfortable,"I bought this because the one I was using got too stiff to sleep on after 10 years. 

I went for a medium firm one and it feels very soft and comfortable. I'm 175 cm tall, weigh 65 kg and I sleep on my back. The mattress yields just the right depth for comfort. 

I asked for delivery by Ikea but I could've just carried it by myself. The mattress is rolled up and has two ropes around it so that you can carry it by yourself (not for miles obviously, but from your parking lot to your floor for example). 

Note that the mattress comes in two forms: medium hard or hard. Be sure to test it at the store and pick the right one for you. 

As an added bonus, it has a low profile and makes your bedroom look bigger.
",True,False,True,False,28,0,2024-08-11 09:10:41+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,4.0,5.0,Axel,4.75,-0.25,0.25
580,50511857,web,us,en,Too soft,"This mattress is too soft, even though I got the firm. I think the problem is the zoning, where the softer zones cause you to sink into the mattress, and only the firmer zones are firm enough. I literally just got this mattress a few days ago, so I imagine it will only get worse over time.",True,False,True,False,51,0,2024-08-07 17:25:50+00:00,2025-07-13 06:13:30+00:00,art,2.0,0.0,2.0,2.0,2.0,Zoe,1.5,-0.5,0.5
581,50511857,email,us,en,Firm and comfortable ,Easy to move when it comes rolled up tightly with handles to carry it. It is firm and very comfortable. Price was better than any of the traditional mattress companies. I have a bed that doesn’t need box springs. ,True,True,False,False,16,0,2024-08-05 22:45:24+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Kimberly,5.0,0.0,0.0
582,50511857,email,au,en,Valevag Mattress,Good value for money. Firm and comfortable. The edges are a bit soft however so not sure how that will hold up. But if you’re looking for firm comfort that won’t break the bank it’s a decent mattress. ,True,True,False,False,16,0,2024-08-04 00:23:09+00:00,2024-08-05 03:15:15+00:00,art,4.0,5.0,4.0,4.0,4.0,Carly,4.25,0.25,0.25
583,50511857,web,ca,en,Literally started sagging within 4 months ,"Got the one labelled firm. It started out alright but it is quite quickly starting to sag in weird random places in both the middle and also the edges for some reason. When I lay on it some places are strangely higher than others. It doesn't feel firm at all any more. It has become incredibly uncomfortable and I've woken up several times with some pretty bad back pain. I'm not a big person so something is wrong with either the build or design of this thing. 

It's just past the 90 day window they give you to return or exchange it so I'm hoping there's something Ikea can do to help me switch to a different one because I'm not excited about getting the same one under warranty which may just end up doing the same thing. ",False,False,True,False,45,0,2024-07-31 16:42:24+00:00,2025-11-06 09:15:57+00:00,art,1.0,5.0,1.0,1.0,1.0,Ben,2.0,1.0,1.0
584,50511857,email,ca,en,Too small for the size of bed ,This mattress topper is too small for mattress and it is not firm enough ,True,True,False,False,12,0,2024-07-29 14:02:44+00:00,2025-11-06 09:16:03+00:00,art,2.0,2.0,2.0,2.0,2.0,Anonymous,2.0,0.0,0.0
585,50511857,web,ca,en,Fantastic mattress,"I originally bought Vesteroy and was waking up with back pain every morning. I didn’t want to return as it is a hassle. Customer service was amazing in helping me to arrange free pick up, and getting my gift card ready. Valevag was on sale in Richmond for $499 (not online),  was happy about it. So far I love it, no back pain and having the best sleep. It amazing what a difference 2 inches make. ",True,False,True,False,16,0,2024-07-28 14:07:19+00:00,2025-07-30 17:42:41+00:00,art,5.0,5.0,5.0,5.0,5.0,Ivana,5.0,0.0,0.0
586,50511857,email,au,en,Comfy and Sturdy,My husband and I have this same mattress that we used for years and we love it! ..so we got the same one for my daughter’s own room.,True,True,False,False,9,0,2024-07-28 09:42:30+00:00,2025-04-18 00:52:41+00:00,art,5.0,0.0,5.0,5.0,5.0,Risha,3.75,-1.25,1.25
587,50511857,web,ca,en,Bad experience ,We bought a queen hybrid mattress. A few years in there were substantial sagging in places. It feels like sleeping on a bumpy surface. Never had back issues before now Waking up with severe  pain. The customer service said they will not honour the warranty because of a small stain. The mattress was not cheap. We are helpless now. ,True,False,True,False,39,0,2024-07-24 17:27:53+00:00,2025-11-06 09:16:05+00:00,art,1.0,3.0,1.0,1.0,1.0,Arunkumar,1.5,0.5,0.5
588,50511857,web,us,en,Nice for the Price,"Great mattress for the price, I originally order the med/firm but when I went to the store and actually laid on it we ended up getting the firm because it still felt soft but definitely more sturdy.",True,False,True,False,29,0,2024-07-22 10:41:53+00:00,2025-05-09 19:33:33+00:00,art,4.0,5.0,4.0,5.0,5.0,Sara,4.75,0.75,0.75
589,50511857,email,ca,en,Good quality ,"Expensive but Satisfied, ",True,True,False,False,6,0,2024-07-19 14:53:37+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,4.0,5.0,Miseon,4.75,-0.25,0.25
590,50511857,email,au,en,Nice comfortable matress,Good value and good comfort for the price. Sleeping very well on it.,True,True,False,False,7,0,2024-07-06 03:23:31+00:00,2024-07-08 01:29:56+00:00,art,5.0,5.0,5.0,5.0,5.0,Andrew,5.0,0.0,0.0
591,50511857,web,us,en,Dissapointed ,"I had IKEA's cheaper matress forEVER. I was so pleased with it. It never failed me, so when I upgraded to this more expensive one - I had hopes. As soon as I opened it, I found one of those burn holes and the insides of the mattress coming out (probably during its packing process) also, the mattress it's self has a cover which 'accordions' where you sleep on it, so you haver to pull it down like a sheet if you want it to look flat without speed bumps. I must have gotten a lemon... I called customer service and they expect you to somehow manage to send back a full queen bed. ",False,False,True,False,78,0,2024-06-26 16:12:25+00:00,2025-06-17 00:46:12+00:00,art,3.0,4.0,2.0,3.0,2.0,Taylor,2.75,-0.25,0.25
592,50511857,web,au,en,6 months of great sleeps!,"I have been using the mattress with my wife for a good 6 months and we both sleep fine and feel fine after use, nice and firm but comfortable, no complaints.",True,False,True,False,20,0,2024-06-25 08:29:40+00:00,2025-04-16 14:30:11+00:00,art,5.0,4.0,5.0,4.0,4.0,Maxwell,4.25,-0.75,0.75
593,50511857,email,au,en,Very comfortable ,Very comfortable mattress ,True,True,False,False,5,0,2024-06-25 04:47:16+00:00,2024-06-26 08:50:06+00:00,art,5.0,5.0,5.0,5.0,5.0,Donna,5.0,0.0,0.0
594,50511857,email,in,en,Good comfort ,Comfy,True,True,False,False,3,0,2024-06-24 09:04:22+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Himanshi,5.0,0.0,0.0
595,50511857,email,in,en,Kids room matress,Comfortable matress,True,True,False,False,2,0,2024-06-24 06:14:13+00:00,2024-06-25 08:08:38+00:00,art,4.0,5.0,5.0,4.0,5.0,Shilpa,4.75,0.75,0.75
596,50511857,web,nl,en,Less than a year old and lumpy,"I got my mattress in August of 2023, and it is already lumpy. I feel like the middle part falls in. When two people sleep in the bed its almost unbearable because both of us are falling in the middle. Terrible mattress, I dont understand how it has so many good reviews",False,False,True,False,9,0,2024-06-20 15:30:16+00:00,2025-04-16 14:30:11+00:00,art,2.0,4.0,1.0,2.0,1.0,Christelle,2.0,0.0,0.0
597,50511857,web,us,en,Not firm - not a good replacement for the HAUGESUND mattress,"This is a fine mattress if you're looking for plush to medium firm. I have a HAUGESUND twin mattress that I LOVE and thought this mattress would be a good replacement for our queen bed, however it does not hold up the same and is definitely more plush or maybe medium firm. Unfortunately we live about two hours from an Ikea and have a newborn, so going and testing them is a tall order for our family. Again, the mattress is fine but  itif you're looking for the firmness that the HAUGESUND provided. Because of this, I dropped the rating to a 3 because it is not what it is advertised as.",False,False,True,False,85,0,2024-06-10 23:48:39+00:00,2025-09-17 05:09:04+00:00,art,3.0,4.0,3.0,5.0,1.0,Madison,3.25,0.25,0.25
598,50511857,web,es,en,Excellent mattress.,"We bought this mattress for our holiday rental accomodation. So far, most guests have loved the mattress.",True,False,True,False,5,0,2024-05-30 11:01:12+00:00,2024-06-04 01:30:12+00:00,art,5.0,5.0,4.0,4.0,5.0,Neil,4.5,-0.5,0.5
599,50511857,web,us,en,Sinks like a memory foam mattress,"Ikea used to have a mattress called the Haugesund that was super-firm and comfortable.  Unfortunately, this seems to be a very poor replacement for that mattress.  It is very plush and soft, and I am talking about the firm variant.  I can't imagine what the medium-firm variant would feel like.  I weigh only 140 lbs, but this mattress sinks about 4 or 5 inches (out of a total height of about 9 inches) where I sit on it.  I have Ikea mattresses on all the beds at home, but when it comes time to replace them, I will be looking elsewhere.",False,False,True,False,113,0,2024-05-28 21:09:04+00:00,2025-07-28 21:29:52+00:00,art,2.0,3.0,1.0,2.0,1.0,Balaji,1.75,-0.25,0.25
600,50511857,email,ca,en,"Great Purchase, Good Nights of Sleep",The mattress is great. Not that heavy. Fantastic for sleeping. Zero complaints.,True,True,False,False,4,0,2024-05-16 02:00:48+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Daniel,5.0,0.0,0.0
601,50511857,email,au,en,Not worth the price ,Didn’t fully open not worth the price ,True,True,False,False,13,0,2024-05-15 06:44:37+00:00,2024-05-16 05:50:12+00:00,art,3.0,1.0,2.0,1.0,2.0,Esmeralda,1.5,-1.5,1.5
602,50511857,email,us,en,Comfortable ,I made the right choice. I tried the beds out at the store. I remember I laid on the bed for a few hours and finally made the right decision. I brought the bed to my new place and unrolled and it opened up real nice!!,True,True,False,False,17,0,2024-05-13 04:34:03+00:00,2025-07-08 00:29:58+00:00,art,5.0,5.0,5.0,5.0,5.0,Natalie,5.0,0.0,0.0
603,50511857,email,us,en,Very nice mattress,"We got the Queen size version of this and was all rolled up and ready to be rolled out once out of the bag. It took a day or so for it to completely inflate to size, but is a very comfortable mattress.",True,True,False,False,11,0,2024-05-12 09:20:57+00:00,2025-04-16 14:30:11+00:00,art,5.0,5.0,5.0,5.0,5.0,Peter,5.0,0.0,0.0
